Method,Delta,COV
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.53
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.79
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.70
OMEGA,0.125,0.00
OMEGA,0.125,50.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.94
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,7.14
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,66.67
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,4.88
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,9.86
OMEGA,0.125,14.47
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,22.22
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,21.05
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,20.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.56
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,3.23
OMEGA,0.125,0.00
OMEGA,0.125,3.57
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,14.29
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,25.00
OMEGA,0.125,0.00
OMEGA,0.125,7.69
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.28
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,20.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,5.88
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,25.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,25.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.96
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,10.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.72
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.44
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,3.36
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.14
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,28.57
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,21.43
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.19
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,6.25
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.33
OMEGA,0.125,0.00
OMEGA,0.125,25.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.39
OMEGA,0.125,1.41
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,33.33
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,75.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,50.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,28.57
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.86
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,40.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,8.70
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,2.11
OMEGA,0.125,0.51
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,40.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,20.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,7.69
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,6.25
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,4.11
OMEGA,0.125,1.92
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,25.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,5.08
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,2.86
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,14.29
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.15
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,20.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,40.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,26.32
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.72
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,42.86
OMEGA,0.125,0.00
OMEGA,0.125,4.76
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,50.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,2.50
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,66.67
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,16.67
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,5.00
OMEGA,0.125,0.00
OMEGA,0.125,75.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,4.76
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,50.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,60.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,83.33
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,33.33
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,11.76
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,19.23
OMEGA,0.125,10.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,3.77
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,8.33
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,12.50
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,40.00
OMEGA,0.125,0.00
OMEGA,0.125,22.22
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.37
OMEGA,0.125,25.00
OMEGA,0.125,0.00
OMEGA,0.125,8.33
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,1.02
OMEGA,0.125,0.00
OMEGA,0.125,12.90
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,25.00
OMEGA,0.125,3.70
OMEGA,0.125,0.00
OMEGA,0.125,0.78
OMEGA,0.125,3.57
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,3.57
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,13.33
OMEGA,0.125,0.00
OMEGA,0.125,100.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,8.33
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,14.29
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,12.50
OMEGA,0.125,1.82
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,9.38
OMEGA,0.125,10.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,4.68
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,4.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.125,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,8.23
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,1.43
OMEGA,0.25,0.00
OMEGA,0.25,3.11
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,6.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,3.85
OMEGA,0.25,16.67
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,18.18
OMEGA,0.25,0.00
OMEGA,0.25,90.48
OMEGA,0.25,0.00
OMEGA,0.25,20.00
OMEGA,0.25,4.35
OMEGA,0.25,0.00
OMEGA,0.25,8.82
OMEGA,0.25,16.67
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,9.52
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,2.50
OMEGA,0.25,44.44
OMEGA,0.25,66.67
OMEGA,0.25,0.00
OMEGA,0.25,5.61
OMEGA,0.25,0.00
OMEGA,0.25,6.57
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,100.00
OMEGA,0.25,100.00
OMEGA,0.25,0.65
OMEGA,0.25,25.00
OMEGA,0.25,62.50
OMEGA,0.25,20.00
OMEGA,0.25,8.62
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,8.64
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,19.23
OMEGA,0.25,0.00
OMEGA,0.25,11.67
OMEGA,0.25,0.00
OMEGA,0.25,1.14
OMEGA,0.25,25.32
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,66.67
OMEGA,0.25,0.00
OMEGA,0.25,4.76
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,1.12
OMEGA,0.25,0.00
OMEGA,0.25,25.00
OMEGA,0.25,12.50
OMEGA,0.25,18.92
OMEGA,0.25,33.33
OMEGA,0.25,50.00
OMEGA,0.25,0.00
OMEGA,0.25,6.87
OMEGA,0.25,50.00
OMEGA,0.25,0.00
OMEGA,0.25,32.26
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,23.53
OMEGA,0.25,2.94
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,3.45
OMEGA,0.25,4.55
OMEGA,0.25,6.25
OMEGA,0.25,28.57
OMEGA,0.25,44.44
OMEGA,0.25,0.00
OMEGA,0.25,12.50
OMEGA,0.25,1.18
OMEGA,0.25,8.70
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,3.33
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.00
OMEGA,0.25,0.42
OMEGA,0.25,0.00
OMEGA,0.25,18.42
OMEGA,0.25,0.00
OMEGA,0.25,0.00
